id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50772687,Hotel in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.5152,-73.56505,Private room,138,2,123,2023-10-05,4.56,25,64,53,"512654, expires: 2024-04-25"
50791008,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,410490507,Jonathan,,Ville-Marie,45.521440700270134,-73.56506290674777,Entire home/apt,209,31,96,2023-10-04,3.68,2,178,30,"312753, expires: 2024-05-31"
50799578,Guest suite in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,753212,Georges,,Le Plateau-Mont-Royal,45.53978,-73.56016,Private room,24,31,5,2023-08-17,0.20,3,361,2,
50831425,Condo in Montréal · ★4.94 · 1 bedroom · 3 beds · 1 bath,333023668,Benoit,,Le Plateau-Mont-Royal,45.536217,-73.562424,Entire home/apt,169,6,31,2023-10-04,1.18,1,226,12,"309461, expires: 2024-04-30"
50832132,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 2 baths,105270302,Adam,,Ville-Marie,45.49617,-73.5695,Entire home/apt,130,31,13,2023-08-10,0.54,5,143,6,
50832616,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 2 baths,105270302,Adam,,Ville-Marie,45.49444,-73.568,Entire home/apt,130,31,10,2023-09-17,0.51,5,171,5,
50841592,Hotel in Montréal · ★4.74 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51664,-73.56486,Private room,138,2,148,2023-10-06,5.52,25,69,79,"512654, expires: 2024-04-25"
50841788,Aparthotel in Montréal · ★4.75 · 1 bedroom · 1 bed · 1 bath,408542876,Dave,,Ville-Marie,45.51682,-73.56533,Entire home/apt,147,2,152,2023-09-27,5.60,25,66,78,"512654, expires: 2024-04-25"
50841883,Hotel in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51686,-73.565,Private room,144,2,139,2023-10-02,5.12,25,68,68,"512654, expires: 2024-04-25"
50842026,Hotel in Montréal · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,408542876,Dave,,Ville-Marie,45.51678,-73.56623,Private room,122,2,147,2023-10-07,5.44,25,59,76,"512654, expires: 2024-04-25"
50842122,Hotel in Montréal · ★4.75 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.517,-73.56522,Private room,143,2,136,2023-09-30,5.01,25,69,63,"512654, expires: 2024-04-25"
50842229,Hotel in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51542,-73.56671,Private room,131,2,131,2023-10-04,4.88,25,62,70,"512654, expires: 2024-04-25"
50842308,Hotel in Montréal · ★4.79 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51668,-73.56528,Private room,128,2,157,2023-10-06,5.80,25,65,69,"512654, expires: 2024-04-25"
50842405,Hotel in Montréal · ★4.66 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51512,-73.5667,Private room,135,2,151,2023-10-05,5.57,25,67,70,"512654, expires: 2024-04-25"
50842541,Hotel in Montréal · ★4.80 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51652,-73.56698,Private room,142,2,170,2023-10-02,6.32,25,65,87,"512654, expires: 2024-04-25"
50842612,Hotel in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51479,-73.56698,Private room,133,2,145,2023-10-05,5.36,25,67,78,"512654, expires: 2024-04-25"
50842709,Hotel in Montréal · ★4.81 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51641,-73.56702,Private room,148,2,159,2023-10-04,5.92,25,62,77,"512654, expires: 2024-04-25"
50842772,Rental unit in Montréal · ★4.59 · 1 bedroom · 1 bed · 1.5 shared baths,7005376,Vincent,,Le Plateau-Mont-Royal,45.52072,-73.58986,Private room,41,31,96,2023-09-24,3.75,25,273,67,000000
50842800,Hotel in Montréal · ★4.85 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51505,-73.56477,Private room,149,2,177,2023-10-01,6.78,25,68,84,"512654, expires: 2024-04-25"
50842877,Rental unit in Montréal · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Le Plateau-Mont-Royal,45.51858,-73.59044,Private room,28,31,55,2023-09-01,2.15,25,270,25,"000000, expires: 2026-08-31"
50845125,Rental unit in Montréal · ★4.50 · 2 bedrooms · 2 beds · 1 bath,65393784,Francois,,Ville-Marie,45.52558,-73.56148,Entire home/apt,132,2,78,2023-10-02,2.96,1,100,27,"306046, expires: 2024-08-31"
50852347,Villa in Montréal · ★4.42 · 1 bedroom · 1 bed · 2 shared baths,147192263,Yan,,Verdun,45.4585,-73.57762,Private room,86,31,57,2023-09-26,2.12,2,361,22,"307991, expires: 2023-12-31T12:12:27Z"
50865537,Hotel in Montréal · ★4.76 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51493,-73.56622,Private room,146,2,168,2023-10-05,6.21,25,62,81,"512654, expires: 2024-04-25"
50865733,Hotel in Montréal · ★4.77 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51692,-73.56704,Private room,150,2,162,2023-10-05,6.08,25,60,88,"512654, expires: 2024-04-25"
50865900,Hotel in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51622,-73.56473,Private room,144,2,142,2023-09-28,5.29,25,0,68,"512654, expires: 2024-04-25"
50866037,Hotel in Montréal · ★4.77 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51509,-73.56512,Private room,135,2,157,2023-10-07,5.89,25,0,64,"512654, expires: 2024-04-25"
50874640,Rental unit in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,34261957,Axelle,,Rosemont-La Petite-Patrie,45.54655,-73.60288,Entire home/apt,86,31,3,2022-08-03,0.14,1,10,0,
50875279,Home in Montréal · 1 bedroom · 1 bed · 3 baths,146743514,Carlos,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4936,-73.62434,Private room,52,32,0,,,43,365,0,
50876034,Hotel in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51639,-73.56703,Private room,129,2,144,2023-10-03,5.37,25,59,59,"512654, expires: 2024-04-25"
50876200,Hotel in Montréal · ★4.72 · 1 bedroom · 2 beds · 1 private bath,408542876,Dave,,Ville-Marie,45.51511,-73.56673,Private room,142,2,141,2023-09-30,5.58,25,60,81,"512654, expires: 2024-04-25"
50876260,Hotel in Montréal · ★4.71 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51665,-73.56479,Private room,134,2,165,2023-09-29,6.08,25,58,87,"512654, expires: 2024-04-25"
50876329,Hotel in Montréal · ★4.69 · 1 bedroom · 2 beds · 1 private bath,408542876,Dave,,Ville-Marie,45.51669,-73.56648,Private room,158,2,158,2023-10-04,5.83,25,63,74,"512654, expires: 2024-04-25"
50900527,Loft in Montréal · ★4.61 · Studio · 1 bed · 1 bath,56274119,Julien,,Ville-Marie,45.50132,-73.55554,Entire home/apt,160,31,57,2023-09-08,2.15,3,160,25,311477
50910765,Hotel in Montréal · ★4.84 · 1 bedroom · 1 bed · 1 private bath,408542876,Dave,,Ville-Marie,45.51479,-73.56702,Private room,139,2,154,2023-10-01,5.68,25,64,66,"512654, expires: 2024-04-25"
50914543,Condo in Montréal · 2 bedrooms · 1 bath,209265156,Lorena,,Outremont,45.5167,-73.59691,Entire home/apt,77,120,0,,,1,353,0,
50922047,Rental unit in Montréal · ★4.14 · 2 bedrooms · 3 beds · 1 bath,324027877,Bonnie,,Rosemont-La Petite-Patrie,45.56212,-73.57905,Entire home/apt,150,45,7,2021-08-29,0.26,1,0,0,
50933699,Condo in Montréal · ★4.80 · 1 bedroom · 1 bed · 1 bath,411881538,Mia,,Le Sud-Ouest,45.49454,-73.55876,Entire home/apt,100,32,10,2023-06-06,0.46,1,291,4,
50942301,Home in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49276,-73.63005,Private room,28,32,5,2022-10-28,0.19,11,0,1,
50952968,Rental unit in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 bath,283833782,Melissa,,Le Plateau-Mont-Royal,45.51861,-73.59614,Entire home/apt,151,2,175,2023-09-28,6.59,27,320,53,"299603, expires: 2024-07-31"
50961266,Condo in Montréal · ★4.93 · 1 bedroom · 2 beds · 1 bath,167471499,Cristian,,Mercier-Hochelaga-Maisonneuve,45.60046,-73.51428,Entire home/apt,138,3,80,2023-10-02,3.00,1,220,32,"305845, expires: 2023-11-30"
50962975,Rental unit in Montréal · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Le Plateau-Mont-Royal,45.51862,-73.58899,Private room,50,31,84,2023-08-01,3.10,25,342,22,000000
50979654,Rental unit in Montréal · ★4.83 · 2 bedrooms · 2 beds · 1 bath,19244938,Joël,,Villeray-Saint-Michel-Parc-Extension,45.5472,-73.61215,Entire home/apt,132,31,6,2022-07-25,0.25,1,89,0,
50983322,Rental unit in Montréal · ★4.90 · 2 bedrooms · 2 beds · 1 bath,412393633,MacKendy,,Villeray-Saint-Michel-Parc-Extension,45.54353,-73.61993,Entire home/apt,287,1,111,2023-09-27,4.64,2,215,57,"305877, expires: 2024-07-31"
50989224,Rental unit in Montréal · ★4.75 · 1 bedroom · 2 beds · 1 bath,100108502,Alex,,Verdun,45.45184,-73.5727,Entire home/apt,61,32,12,2023-07-07,0.46,1,97,2,
50993997,Boutique hotel in Montréal · ★4.85 · Studio · 2 beds · 1 bath,382302742,Valérie,,Ville-Marie,45.50757,-73.56064,Private room,134,1,241,2023-09-23,8.86,23,331,97,"305696, expires: 2024-04-30"
50994663,Boutique hotel in Montréal · ★4.70 · 1 bedroom · 2 beds · 1 private bath,382302742,Valérie,,Ville-Marie,45.50762,-73.55917,Private room,136,1,183,2023-09-24,6.71,23,349,67,"305696, expires: 2024-04-30"
50998616,Condo in Montréal · ★4.44 · 1 bedroom · 1 bed · 1 bath,412535786,Prissa,,Mercier-Hochelaga-Maisonneuve,45.556,-73.52889,Entire home/apt,100,25,71,2023-08-30,2.61,2,341,9,"305741, expires: 2024-09-30"
50999380,Home in Montréal · ★4.75 · 4 bedrooms · 5 beds · 2 shared baths,214857080,Zina,,Lachine,45.44605,-73.65304,Private room,157,31,8,2022-08-07,0.33,1,348,0,
51000678,Condo in Montréal · 1 bedroom · 1 bed · 1 bath,22414166,Laurson,,Ville-Marie,45.49433,-73.56825,Entire home/apt,113,31,0,,,2,274,0,
51010046,Rental unit in Montréal · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,399563278,Naomie,,Mercier-Hochelaga-Maisonneuve,45.54095,-73.55096,Private room,54,1,29,2023-09-05,1.10,2,291,11,"315688, expires: 2024-09-25"
51010348,Rental unit in Montréal · ★4.62 · 3 bedrooms · 3 beds · 1 bath,234767122,Anne,,Villeray-Saint-Michel-Parc-Extension,45.56121,-73.59795,Entire home/apt,175,1,121,2023-09-27,4.55,4,166,47,"307832, expires: 2023-11-30T16:42:00Z"
51039235,Rental unit in Montréal · ★4.79 · 2 bedrooms · 2 beds · 2 baths,330927788,Adriana,,Pierrefonds-Roxboro,45.51323,-73.81189,Entire home/apt,214,32,19,2023-09-09,0.71,1,365,2,
51040835,Rental unit in Montréal · ★4.89 · 1 bedroom · 1 bed · 1 bath,208405909,Stéphanie,,Le Sud-Ouest,45.47794,-73.56667,Entire home/apt,100,3,36,2023-09-23,1.35,1,0,11,"308324, expires: 2024-02-28"
51047598,Condo in Montréal · ★4.77 · 1 bedroom · 1 bed · 1 bath,109124125,Jordan,,Ville-Marie,45.51111,-73.56917,Entire home/apt,153,2,30,2023-09-30,1.13,1,154,14,"314890, expires: 2024-08-16T06:11:54Z"
51057895,Condo in Montréal · ★5.0 · Studio · 1 bed · 1 bath,70799420,Tony,,Ville-Marie,45.49612,-73.56898,Entire home/apt,100,31,5,2023-09-30,0.30,5,51,3,
51060470,Condo in Montréal · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,14755371,Etienne,,Villeray-Saint-Michel-Parc-Extension,45.52873,-73.6285,Private room,60,31,21,2022-07-04,0.84,1,0,0,306567
51060705,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,152594573,Marie Dubiche,,Rosemont-La Petite-Patrie,45.57499,-73.57454,Entire home/apt,63,32,8,2023-08-19,0.32,4,134,2,
51061123,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,152594573,Marie Dubiche,,Rosemont-La Petite-Patrie,45.57515,-73.57537,Entire home/apt,63,32,13,2023-09-11,0.51,4,110,5,
51061911,Loft in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,232607415,Jesse,,Le Plateau-Mont-Royal,45.51568,-73.57538,Private room,68,40,8,2021-09-28,0.30,1,0,0,
51064577,Rental unit in Montréal · ★4.80 · 1 bedroom · 1 bed · 1 bath,413148461,Enock,,Mercier-Hochelaga-Maisonneuve,45.59212,-73.55867,Entire home/apt,65,32,15,2022-09-02,0.57,1,338,0,
51065135,Rental unit in Montréal · ★4.62 · 1 bedroom · 1 bed · 1 bath,223679880,Kas,,Ville-Marie,45.50443,-73.55561,Entire home/apt,225,2,69,2023-09-18,2.59,46,176,32,"301259, expires: 2024-02-28"
51065546,Rental unit in Montréal · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,7005376,Vincent,,Le Plateau-Mont-Royal,45.51918,-73.5885,Private room,29,31,72,2023-09-01,2.66,25,242,33,000000
51071667,Rental unit in Montréal · ★4.25 · 2 bedrooms · 2 beds · 1 bath,342133625,Jessica,,Ville-Marie,45.5223,-73.55688,Entire home/apt,54,120,4,2023-09-11,0.27,1,211,3,
51083650,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,64992076,Francis,,Le Plateau-Mont-Royal,45.5351,-73.57436,Private room,30,90,3,2023-08-08,0.15,4,289,1,
51084553,Rental unit in Montréal · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,20875564,Yasser,,Villeray-Saint-Michel-Parc-Extension,45.57275,-73.63202,Private room,32,31,6,2023-08-21,0.22,2,199,2,
51140733,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,10074142,Louis,,Villeray-Saint-Michel-Parc-Extension,45.54066,-73.61826,Entire home/apt,132,32,14,2023-09-04,0.55,3,51,6,
51152428,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,95483686,Gabriel,,Villeray-Saint-Michel-Parc-Extension,45.5519,-73.60838,Entire home/apt,95,60,0,,,1,283,0,
51152537,Rental unit in Montréal · ★4.89 · 1 bedroom · 2 beds · 1 bath,242046888,Stacy,,Villeray-Saint-Michel-Parc-Extension,45.568,-73.63844,Entire home/apt,66,32,62,2023-08-14,2.41,1,78,19,
51163387,Condo in Montréal · 2 bedrooms · 2 beds · 2 baths,111294431,Magdalina,,Ville-Marie,45.49571,-73.56794,Entire home/apt,122,32,1,2022-12-07,0.10,28,37,1,
51163607,Rental unit in Montréal · ★4.81 · 2 bedrooms · 3 beds · 1 bath,408251075,Simon,,Ville-Marie,45.53478,-73.55409,Entire home/apt,123,31,75,2023-06-26,2.81,3,121,17,
51167553,Rental unit in Montréal · ★4.61 · 2 bedrooms · 2 beds · 1 bath,414108680,Jianyi,,Mercier-Hochelaga-Maisonneuve,45.55628,-73.5293,Entire home/apt,106,1,75,2023-09-24,2.95,2,186,31,"304239, expires: 2024-05-31"
51205444,Rental unit in Montréal · ★4.88 · 3 bedrooms · 3 beds · 1 bath,143444535,Minh Le,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48825,-73.64147,Entire home/apt,200,2,58,2023-09-29,2.24,3,133,29,"306558, expires: 2024-09-30T18:33:51Z"
51206401,Townhouse in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,3758758,Ignace,,Ville-Marie,45.49131,-73.57934,Entire home/apt,180,31,12,2023-09-06,0.71,1,269,5,309959
51206436,Condo in Montréal · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,28749508,Yannick,,Rosemont-La Petite-Patrie,45.53368,-73.5966,Entire home/apt,209,2,59,2023-09-29,2.32,1,26,26,"311531, expires: 2023-12-14"
51211526,Condo in Montréal · ★4.43 · 2 bedrooms · 2 beds · 1.5 baths,364693693,Ghita,,Le Sud-Ouest,45.49129,-73.55845,Entire home/apt,159,31,7,2023-09-02,0.27,1,289,1,"141516, expires: 2024-09-01T16:24:41Z"
51216310,Loft in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,107304058,Constantin,,Ville-Marie,45.50834,-73.5703,Entire home/apt,89,32,16,2023-10-07,0.64,2,139,7,
51228582,Condo in Montréal · 1 bedroom · 1 bed · 1 bath,7317503,Fredy Alexander,,Mont-Royal,45.51626,-73.62894,Entire home/apt,204,365,0,,,6,365,0,
51237114,Condo in Montréal · ★4.90 · 2 bedrooms · 3 beds · 2 baths,145360231,Indu,,Ville-Marie,45.495975,-73.570541,Entire home/apt,176,31,10,2023-08-28,0.38,1,329,3,
51239878,Rental unit in Montréal · ★5.0 · 3 bedrooms · 4 beds · 1 bath,1501458,Frederic,,Villeray-Saint-Michel-Parc-Extension,45.54573,-73.62944,Entire home/apt,119,31,3,2023-08-12,0.23,2,288,2,
51270188,Rental unit in Montréal · ★4.28 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Le Plateau-Mont-Royal,45.52009,-73.58821,Private room,37,31,72,2023-08-20,2.71,25,291,22,000000
51270196,Condo in Montréal · ★4.83 · 3 bedrooms · 4 beds · 1 bath,102482973,Alex,,LaSalle,45.43422,-73.59519,Entire home/apt,116,31,6,2023-04-28,0.25,1,221,2,
51285475,Rental unit in Montréal · ★4.32 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Le Plateau-Mont-Royal,45.52005,-73.58844,Private room,22,31,66,2023-09-13,2.50,25,296,35,000010
51289126,Rental unit in Montréal · ★4.15 · 1 bedroom · 1 bed · 1 bath,38250611,Gilly,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49611,-73.63904,Entire home/apt,70,31,13,2023-09-06,0.51,5,39,6,
51304258,Loft in Montréal · ★4.81 · 1 bedroom · 1 bed · 1 bath,318040,Seb,,Ville-Marie,45.50509,-73.55549,Entire home/apt,215,4,135,2023-09-29,5.47,5,85,79,"314898, expires: 2024-08-09T03:48:27Z"
51305624,Home in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 private bath,32037242,Patrick Et Danny,,Ville-Marie,45.53079,-73.54862,Private room,150,2,15,2023-09-17,0.58,1,44,10,"312939, expires: 2024-04-20"
51340270,Rental unit in Montréal · ★4.92 · 1 bedroom · 1 bed · 1 bath,403443682,Youssef,,Ahuntsic-Cartierville,45.53569,-73.71264,Entire home/apt,96,180,13,2022-01-20,0.49,2,279,0,
51350831,Rental unit in Montréal · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,7005376,Vincent,,Le Plateau-Mont-Royal,45.51851,-73.59027,Private room,25,31,83,2023-09-13,3.17,25,303,40,"000000, expires: 2026-09-01T02:44:29Z"
51350842,Rental unit in Montréal · ★4.30 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Le Plateau-Mont-Royal,45.52021,-73.59045,Private room,26,31,76,2023-09-05,2.85,25,290,50,"000000, expires: 2024-09-01T12:45:26Z"
51362948,Rental unit in Montréal · ★4.61 · 1 bedroom · 2 beds · 1 bath,223679880,Kas,,Ville-Marie,45.50711,-73.554,Entire home/apt,272,2,75,2023-09-14,2.94,46,173,47,"296120, expires: 2024-02-28"
51386592,Condo in Montréal · 2 bedrooms · 5 beds · 1 bath,244499,Richard,,Le Plateau-Mont-Royal,45.522890337966594,-73.59357684756314,Entire home/apt,600,7,1,2023-08-19,0.59,1,252,1,"312405, expires: 2024-03-28"
51406976,Rental unit in Montréal · ★4.43 · 1 bedroom · 1 bed · 1 bath,223679880,Kas,,Ville-Marie,45.50553,-73.55496,Entire home/apt,225,2,65,2023-09-07,2.53,46,164,23,"301259, expires: 2024-02-28"
51424975,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,81179785,Nabil,,Le Sud-Ouest,45.49108,-73.55964,Entire home/apt,189,31,14,2023-08-20,0.64,1,5,6,308149
51463737,Rental unit in Montréal · ★4.48 · Studio · 1 bed · 1 bath,189519197,Nikki,,Le Plateau-Mont-Royal,45.51468,-73.57291,Entire home/apt,120,31,40,2023-07-09,1.54,15,93,10,
51465565,Loft in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 bath,381468,Sylvie,,Le Plateau-Mont-Royal,45.52972,-73.58208,Entire home/apt,160,32,17,2023-06-01,0.66,7,68,5,
51465611,Rental unit in Montréal · ★4.20 · 2 bedrooms · 4 beds · 1 bath,416436005,Karine,,Villeray-Saint-Michel-Parc-Extension,45.54348,-73.61768,Entire home/apt,200,32,5,2023-07-29,0.19,1,117,1,
51465664,Rental unit in Montréal · ★4.70 · 2 bedrooms · 2 beds · 1 bath,234367663,Patrick,,Ahuntsic-Cartierville,45.56823,-73.64324,Entire home/apt,125,31,30,2023-06-18,1.89,10,93,15,127588
51484547,Rental unit in Montréal · ★4.47 · 2 bedrooms · 3 beds · 1 bath,234367663,Patrick,,Rivière-des-Prairies-Pointe-aux-Trembles,45.6517,-73.49603,Entire home/apt,44,2,74,2023-09-10,2.80,10,64,30,"420623, expires: 2024-05-08"
51513919,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 shared bath,37008213,Lydiane,,Ahuntsic-Cartierville,45.55221,-73.65574,Private room,48,31,22,2022-09-21,0.86,1,220,0,
51517224,Rental unit in Montréal · ★4.91 · 4 bedrooms · 9 beds · 1.5 baths,412348812,Luisa,,Le Plateau-Mont-Royal,45.52059555053711,-73.57511901855469,Entire home/apt,496,1,211,2023-10-01,8.02,9,221,105,"305506, expires: 2024-06-30"
51519871,Rental unit in Montréal · ★4.85 · 1 bedroom · 1 bed · 1 bath,215392252,Jean-François,,Ville-Marie,45.52018,-73.56348,Entire home/apt,59,31,13,2023-03-31,0.52,3,0,3,
51521926,Rental unit in Montréal · ★4.68 · 1 bedroom · 1 bed · 1 bath,283833782,Melissa,,Outremont,45.51834,-73.59608,Entire home/apt,135,2,114,2023-09-29,4.32,27,351,45,"299603, expires: 2024-07-31"
51522804,Condo in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 bath,1092438,Alexandre,,Ville-Marie,45.51113,-73.56124,Entire home/apt,105,32,6,2023-05-27,0.24,4,292,2,
51535114,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 bath,1098777,Lisa,,Rosemont-La Petite-Patrie,45.53438,-73.59245,Entire home/apt,63,31,8,2023-05-26,0.37,2,45,4,
51542341,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,136643716,Nadir,,Ville-Marie,45.53317,-73.55647,Private room,75,6,7,2023-09-21,0.27,1,98,2,"307543, expires: 2023-10-31"
51559769,Serviced apartment in Mount Royal · 2 bedrooms · 2 beds · 2 baths,13826429,Maya,,Mont-Royal,45.516403,-73.656662,Entire home/apt,85,32,1,2022-08-31,0.07,18,365,0,
51572237,Rental unit in Montréal · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,365066894,Tarek,,Ville-Marie,45.53343,-73.55835,Private room,68,70,11,2022-04-30,0.42,1,365,0,307543
51580910,Condo in Montréal · ★4.83 · 2 bedrooms · 5 beds · 1 bath,18261910,Jen,,Outremont,45.52077,-73.6021,Entire home/apt,150,31,103,2023-08-15,4.12,1,93,42,
51585424,Rental unit in Montréal · ★New · 1 bedroom · 2 beds · 1 bath,63153448,Fouzia,,Montréal-Nord,45.5906330316828,-73.6466620096785,Entire home/apt,80,31,0,,,1,269,0,
51600466,Rental unit in Montréal · ★3.80 · 1 bedroom · 1 bed · 1 shared bath,356522751,Joey,,Lachine,45.44383,-73.65355,Private room,57,31,10,2023-01-22,0.38,7,356,2,
51601925,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,417859873,Clothilde,,Le Plateau-Mont-Royal,45.53146,-73.57509,Entire home/apt,296,2,29,2023-10-01,1.14,1,212,12,"306193, expires: 2024-08-31"
51606455,Home in Montréal · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,342733052,Ane,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47005094743783,-73.63936605624203,Private room,116,2,26,2023-09-14,1.05,3,269,10,"302554, expires: 2024-10-31"
51624445,Serviced apartment in Montréal · ★4.85 · Studio · 1 bed · 1.5 baths,227489124,Nomade MTL,,Ville-Marie,45.50637,-73.55478,Entire home/apt,237,2,111,2023-09-19,4.26,28,309,33,"162794, expires: 2023-11-30"
51624759,Rental unit in Montréal · ★4.88 · 1 bedroom · 2 beds · 1 bath,227489124,Nomade MTL,,Ville-Marie,45.50464,-73.55466,Entire home/apt,209,2,90,2023-09-22,3.45,28,329,39,"162794, expires: 2023-11-30"
51639891,Serviced apartment in Mount Royal · 2 bedrooms · 3 beds · 2 baths,13826429,Maya,,Mont-Royal,45.516403,-73.656662,Entire home/apt,90,32,2,2022-08-31,0.08,18,365,0,
51640207,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,81022973,Andrian,,LaSalle,45.42011,-73.63453,Entire home/apt,250,31,12,2023-07-01,0.46,3,365,2,
51640454,Loft in Montréal · ★4.88 · 3 bedrooms · 4 beds · 2 baths,227489124,Nomade MTL,,Ville-Marie,45.50472,-73.5543,Entire home/apt,488,2,120,2023-09-21,4.68,28,323,42,"162794, expires: 2023-11-30"
51640559,Rental unit in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,9770464,Melissa,,Rosemont-La Petite-Patrie,45.557579,-73.572586,Entire home/apt,78,90,6,2023-08-15,0.34,14,323,4,
51647905,Condo in Montréal · ★5.0 · Studio · 1 bed · 1 bath,70799420,Tony,,Ville-Marie,45.49695,-73.56858,Entire home/apt,100,31,6,2023-07-09,0.34,5,285,3,
51651915,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,111660954,Judy,,Mercier-Hochelaga-Maisonneuve,45.56828,-73.52414,Private room,34,33,4,2023-08-18,0.19,11,312,2,
51654090,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,298201686,Adama,,Mercier-Hochelaga-Maisonneuve,45.60343,-73.52254,Entire home/apt,53,31,2,2023-01-31,0.08,2,327,1,
51667819,Loft in Montréal · ★4.74 · 2 bedrooms · 4 beds · 1 bath,227489124,Nomade MTL,,Ville-Marie,45.50685859636248,-73.55480247856073,Entire home/apt,334,2,138,2023-09-21,5.35,28,335,53,"162794, expires: 2023-11-30"
51684612,Rental unit in Montréal · ★4.81 · 3 bedrooms · 3 beds · 2 baths,187855627,Justin,,Le Plateau-Mont-Royal,45.5219,-73.59851,Entire home/apt,254,2,96,2023-09-30,3.72,17,113,53,"296490, expires: 2024-07-31"
51684961,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,293781573,Salaheddine,,Ville-Marie,45.48963,-73.57873,Entire home/apt,101,31,0,,,1,365,0,
